"model","resample","variables","n_variables"
"RF","Fold05.Rep09","Hard_to_get_air, Feeling_pressure, Hard_to_breathe_deeply, Labored_breathing, Hard_to_catch_breath, Gasp_for_air, Panic_sensation, Stabbing_sensation_from_taking_deep_breaths, Thickness_in_throat, Lump_in_the_chest, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Breathing_sound_bubbled_gurgled, Breathing_sound_hissed, Mucus_cough, Dry_cough, Barking_cough, Wheezing_cough, Irritating_cough, Losing_breath_due_to_coughing, Difficulty_suppressing_the_cough, Need_to_clear_throat, Increased_amount_of_phlegm_expectorates, White_yellow_or_green_phlegm_expectorated, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Thick_mucus, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_when_breathing, Pain_reduces_improves_when_changing_body_position, Pain_persists_worsens_changing_body_position, Pressure_sensation, Lump_swelling_or_obstruction_sensation, Heartburn, Feeling_of_uneasiness_difficult_to_describe, Pain_in_shoulder_blade, Pain_in_shoulders, Pain_in_chest, Pain_radiated_between_shoulder_blades_to_chest, Headache, Back_pain, Pain_in_whole_body, Less_energy_to_do_things, Less_will_to_do_things, Became_weaker, Legs_do_not_support, Difficulty_to_stay_awake, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Felt_abnormally_unhealthily_tires, Persistent_fatigue, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Feeling_of_discomfort_uneasiness_hard_to_describe, Rougher_voice, Weaker_voice, Changes_pitch_higher_lower, Clear_throat_more_often, Voice_changes_difficult_to_describe, Loss_of_appetite, Do_not_enjoy_food, Trouble_swallowing, Early_satiety, Difficult_sensing_smells, Lost_sense_of_smell, Chills, Feeling_chilly, Cold_feet, Calf_cramp, Nail_changes, Dryer_skin, Thickness_in_throat.1, Poorer_condition_lower_fitness, More_down, More_irritable, Feeling_that_something_is_wrong",79
"RF","Fold05.Rep10","Hard_to_get_air, Feeling_pressure, Hard_to_breathe_deeply, Labored_breathing, Wheezing, Hard_to_catch_breath, Gasp_for_air, Panic_sensation, Thickness_in_throat, Lump_in_the_chest, Uneasiness_hard_to_describe, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_whistling, Breathing_sound_bubbled_gurgled, Breathing_sound_hissed, Mucus_cough, Barking_cough, Irritating_cough, Losing_breath_due_to_coughing, Coughing_fits, Difficulty_suppressing_the_cough, Slight_cough, White_yellow_or_green_phlegm_expectorated, Lumps_pieces_in_sputum, Thick_mucus, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_when_breathing, Pain_reduces_improves_when_changing_body_position, Pain_persists_worsens_changing_body_position, Pressure_sensation, Heartburn, Feeling_of_uneasiness_difficult_to_describe, Pain_in_throat, Pain_in_shoulder_blade, Pain_in_shoulders, Pain_in_chest, Pain_radiated_between_shoulder_blades_to_chest, Headache, Back_pain, Pain_in_whole_body, Less_energy_to_do_things, Less_will_to_do_things, Became_weaker, Legs_do_not_support, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_abnormally_unhealthily_tires, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Weaker_voice, Lost_my_voice, Changes_pitch_higher_lower, Clear_throat_more_often, Voice_changes_difficult_to_describe, Loss_of_appetite, Do_not_enjoy_food, Food_drinks_tasted_different, Early_satiety, Lost_sense_of_smell, More_sensitive_to_different_smells, Changes_hard_to_describe.1, Chills, Feeling_chilly, Night_sweats, Nail_changes, Dryer_skin, Thickness_in_throat.1, More_down, More_irritable, Feeling_that_something_is_wrong",71
"RF","Fold06.Rep01","Hard_to_get_air, Hard_to_breathe_deeply, Labored_breathing, Wheezing, Hard_to_catch_breath, Gasp_for_air, Feeling_of_choking, Discomfort_sensation, Panic_sensation, Stabbing_sensation_from_taking_deep_breaths, Thickness_in_throat, Lump_in_the_chest, Sores_in_chest, Uneasiness_hard_to_describe, Breathing_sound_whistling, Breathing_sound_bubbled_gurgled, Breathing_sound_hissed, Mucus_cough, Dry_cough, Barking_cough, Wheezing_cough, Irritating_cough, Losing_breath_due_to_coughing, Coughing_fits, Difficulty_suppressing_the_cough, Need_to_clear_throat, White_yellow_or_green_phlegm_expectorated, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Thick_mucus, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_when_breathing, Pain_reduces_improves_when_changing_body_position, Pain_persists_worsens_changing_body_position, Pressure_sensation, Lump_swelling_or_obstruction_sensation, Heartburn, Feeling_of_uneasiness_difficult_to_describe, Pain_in_shoulder_blade, Pain_in_neck, Pain_in_chest, Pain_radiated_between_shoulder_blades_to_chest, Back_pain, Pain_in_whole_body, Less_energy_to_do_things, Less_will_to_do_things, Became_weaker, Legs_do_not_support, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Felt_abnormally_unhealthily_tires, Persistent_fatigue, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Lost_my_voice, Changes_pitch_higher_lower, Clear_throat_more_often, Voice_changes_difficult_to_describe, Loss_of_appetite, Do_not_enjoy_food, Food_drinks_tasted_different, Early_satiety, Difficult_sensing_smells, Lost_sense_of_smell, Changes_hard_to_describe.1, Feeling_chilly, Day_sweats_more_than_usual, Night_sweats, Calf_cramp, Thickness_in_throat.1, Poorer_condition_lower_fitness, More_down, More_irritable, Feeling_that_something_is_wrong",77
"RF","Fold06.Rep02","Hard_to_get_air, Feeling_pressure, Hard_to_breathe_deeply, Labored_breathing, Wheezing, Hard_to_catch_breath, Gasp_for_air, Feeling_of_choking, Discomfort_sensation, Panic_sensation, Thickness_in_throat, Breathing_sound_whistling, Breathing_sound_jarred_raspy, Breathing_sound_bubbled_gurgled, Breathing_sound_hissed, Mucus_cough, Dry_cough, Barking_cough, Wheezing_cough, Irritating_cough, Coughing_fits, Difficulty_suppressing_the_cough, Slight_cough, Need_to_clear_throat, Increased_amount_of_phlegm_expectorates, White_yellow_or_green_phlegm_expectorated, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Thick_mucus, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_when_breathing, Pain_reduces_improves_when_changing_body_position, Pain_persists_worsens_changing_body_position, Pressure_sensation, Lump_swelling_or_obstruction_sensation, Heartburn, Feeling_of_uneasiness_difficult_to_describe, Pain_in_shoulder_blade, Pain_in_shoulders, Pain_in_chest, Pain_radiated_between_shoulder_blades_to_chest, Back_pain, Pain_in_whole_body, Pain_that_shifts_location, Less_energy_to_do_things, Less_will_to_do_things, Became_weaker, Legs_do_not_support, Difficulty_to_stay_awake, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Felt_abnormally_unhealthily_tires, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Feeling_of_discomfort_uneasiness_hard_to_describe, Rougher_voice, Lost_my_voice, Changes_pitch_higher_lower, Clear_throat_more_often, Voice_changes_difficult_to_describe, Loss_of_appetite, Do_not_enjoy_food, Food_drinks_tasted_different, Early_satiety, Lost_sense_of_smell, Changes_hard_to_describe.1, Feeling_chilly, Calf_cramp, Dryer_skin, Dryer_mouth, Thickness_in_throat.1, Poorer_condition_lower_fitness, More_down, More_irritable, Feeling_that_something_is_wrong",77
"RF","Fold06.Rep03","Hard_to_get_air, Hard_to_breathe_deeply, Labored_breathing, Wheezing, Hard_to_catch_breath, Gasp_for_air, Discomfort_sensation, Panic_sensation, Thickness_in_throat, Lump_in_the_chest, Uneasiness_hard_to_describe, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_rattled_wheezed, Breathing_sound_jarred_raspy, Breathing_sound_bubbled_gurgled, Mucus_cough, Dry_cough, Barking_cough, Wheezing_cough, Irritating_cough, Losing_breath_due_to_coughing, Need_to_clear_throat, White_yellow_or_green_phlegm_expectorated, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_when_breathing, Pain_persists_worsens_changing_body_position, Pressure_sensation, Lump_swelling_or_obstruction_sensation, Heartburn, Pain_in_shoulder_blade, Pain_in_shoulders, Pain_in_chest, Pain_radiated_between_shoulder_blades_to_chest, Headache, Back_pain, Less_energy_to_do_things, Less_will_to_do_things, Became_weaker, Legs_do_not_support, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Felt_abnormally_unhealthily_tires, Felt_out_of_sorts, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Feeling_of_discomfort_uneasiness_hard_to_describe, Hoarse_voice, Rougher_voice, Lost_my_voice, Changes_pitch_higher_lower, Clear_throat_more_often, Voice_changes_difficult_to_describe, Loss_of_appetite, Do_not_enjoy_food, Food_drinks_tasted_different, Early_satiety, Difficult_sensing_smells, Lost_sense_of_smell, Chills, Feeling_chilly, Cold_feet, Calf_cramp, Nail_changes, Thickness_in_throat.1, Poorer_condition_lower_fitness, More_down, More_irritable, Feeling_that_something_is_wrong",72
"RF","Fold06.Rep04","Hard_to_get_air, Feeling_pressure, Hard_to_breathe_deeply, Labored_breathing, Wheezing, Hard_to_catch_breath, Gasp_for_air, Panic_sensation, Thickness_in_throat, Lump_in_the_chest, Uneasiness_hard_to_describe, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Breathing_sound_jarred_raspy, Breathing_sound_bubbled_gurgled, Breathing_sound_hissed, Mucus_cough, Barking_cough, Irritating_cough, Losing_breath_due_to_coughing, Coughing_fits, Difficulty_suppressing_the_cough, Slight_cough, Need_to_clear_throat, White_yellow_or_green_phlegm_expectorated, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Persisting_pain, Pain_comes_and_goes, Pain_reduces_improves_when_changing_body_position, Pain_persists_worsens_changing_body_position, Pressure_sensation, Lump_swelling_or_obstruction_sensation, Heartburn, Feeling_of_uneasiness_difficult_to_describe, Pain_in_shoulder_blade, Pain_in_shoulders, Pain_in_neck, Pain_in_chest, Pain_radiated_between_shoulder_blades_to_chest, Headache, Back_pain, Pain_in_whole_body, Less_energy_to_do_things, Less_will_to_do_things, Became_weaker, Legs_do_not_support, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Felt_abnormally_unhealthily_tires, Persistent_fatigue, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Feeling_of_discomfort_uneasiness_hard_to_describe, Rougher_voice, Changes_pitch_higher_lower, Clear_throat_more_often, Voice_changes_difficult_to_describe, Loss_of_appetite, Do_not_enjoy_food, Food_drinks_tasted_different, Trouble_swallowing, Early_satiety, Difficult_sensing_smells, Lost_sense_of_smell, Changes_hard_to_describe.1, Chills, Feeling_chilly, Nail_changes, Dryer_mouth, Thickness_in_throat.1, Poorer_condition_lower_fitness, More_down, More_irritable, Feeling_that_something_is_wrong",77
"RF","Fold06.Rep05","Hard_to_get_air, Feeling_pressure, Hard_to_breathe_deeply, Labored_breathing, Wheezing, Hard_to_catch_breath, Gasp_for_air, Panic_sensation, Stabbing_sensation_from_taking_deep_breaths, Thickness_in_throat, Uneasiness_hard_to_describe, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Breathing_sound_jarred_raspy, Breathing_sound_bubbled_gurgled, Breathing_sound_hissed, Mucus_cough, Barking_cough, Irritating_cough, Losing_breath_due_to_coughing, Difficulty_suppressing_the_cough, Need_to_clear_throat, White_yellow_or_green_phlegm_expectorated, Blood_mixed_phlegm_expectorates, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Thick_mucus, Persisting_pain, Pain_comes_and_goes, Pain_reduces_improves_when_changing_body_position, Pain_persists_worsens_changing_body_position, Pressure_sensation, Lump_swelling_or_obstruction_sensation, Heartburn, Feeling_of_uneasiness_difficult_to_describe, Pain_in_shoulder_blade, Pain_in_shoulders, Pain_in_neck, Pain_in_chest, Pain_radiated_between_shoulder_blades_to_chest, Headache, Back_pain, Pain_in_whole_body, Pain_that_shifts_location, Less_energy_to_do_things, Less_will_to_do_things, Became_weaker, Legs_do_not_support, Difficulty_to_stay_awake, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Felt_abnormally_unhealthily_tires, Persistent_fatigue, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Feeling_of_discomfort_uneasiness_hard_to_describe, Rougher_voice, Weaker_voice, Lost_my_voice, Changes_pitch_higher_lower, Clear_throat_more_often, Voice_changes_difficult_to_describe, Loss_of_appetite, Do_not_enjoy_food, Food_drinks_tasted_different, Early_satiety, Lost_sense_of_smell, Changes_hard_to_describe.1, Feeling_chilly, Calf_cramp, Nail_changes, Dryer_mouth, Thickness_in_throat.1, Poorer_condition_lower_fitness, More_down, More_irritable, Feeling_that_something_is_wrong",79
"RF","Fold06.Rep06","Hard_to_get_air, Feeling_pressure, Hard_to_breathe_deeply, Labored_breathing, Hard_to_catch_breath, Gasp_for_air, Discomfort_sensation, Panic_sensation, Thickness_in_throat, Uneasiness_hard_to_describe, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Breathing_sound_jarred_raspy, Breathing_sound_bubbled_gurgled, Breathing_sound_hissed, Mucus_cough, Dry_cough, Barking_cough, Wheezing_cough, Irritating_cough, Losing_breath_due_to_coughing, Coughing_fits, Unlike_other_coughs, White_yellow_or_green_phlegm_expectorated, Blood_mixed_phlegm_expectorates, Lumps_pieces_in_sputum, Thick_consistency, Thick_mucus, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_when_breathing, Pain_persists_worsens_changing_body_position, Pressure_sensation, Lump_swelling_or_obstruction_sensation, Heartburn, Pain_in_shoulder_blade, Pain_in_neck, Pain_in_chest, Pain_radiated_between_shoulder_blades_to_chest, Headache, Back_pain, Pain_in_whole_body, Less_energy_to_do_things, Less_will_to_do_things, Became_weaker, Legs_do_not_support, Difficulty_to_stay_awake, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Felt_abnormally_unhealthily_tires, Felt_out_of_sorts, Persistent_fatigue, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Weaker_voice, Changes_pitch_higher_lower, Clear_throat_more_often, Voice_changes_difficult_to_describe, Loss_of_appetite, Do_not_enjoy_food, Food_drinks_tasted_different, Early_satiety, Changes_hard_to_describe, Difficult_sensing_smells, Lost_sense_of_smell, Changes_hard_to_describe.1, Chills, Feeling_chilly, Dryer_mouth, Thickness_in_throat.1, Poorer_condition_lower_fitness, More_down, More_irritable, Feeling_that_something_is_wrong",76
"RF","Fold06.Rep07","Hard_to_get_air, Feeling_pressure, Hard_to_breathe_deeply, Labored_breathing, Wheezing, Hard_to_catch_breath, Gasp_for_air, Panic_sensation, Thickness_in_throat, Sores_in_chest, Uneasiness_hard_to_describe, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_jarred_raspy, Breathing_sound_bubbled_gurgled, Breathing_sound_hissed, Mucus_cough, Dry_cough, Barking_cough, Irritating_cough, Coughing_fits, Slight_cough, Need_to_clear_throat, White_yellow_or_green_phlegm_expectorated, Blood_mixed_phlegm_expectorates, Lumps_pieces_in_sputum, Thin_mucus, Persisting_pain, Pain_comes_and_goes, Pain_reduces_improves_when_changing_body_position, Pain_persists_worsens_changing_body_position, Pressure_sensation, Heartburn, Feeling_of_uneasiness_difficult_to_describe, Pain_in_throat, Pain_in_shoulder_blade, Pain_in_shoulders, Pain_in_chest, Pain_radiated_between_shoulder_blades_to_chest, Back_pain, Pain_in_whole_body, Less_energy_to_do_things, Less_will_to_do_things, Became_weaker, Legs_do_not_support, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Felt_abnormally_unhealthily_tires, Persistent_fatigue, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Feeling_of_discomfort_uneasiness_hard_to_describe, Rougher_voice, Weaker_voice, Changes_pitch_higher_lower, Clear_throat_more_often, Voice_changes_difficult_to_describe, Loss_of_appetite, Do_not_enjoy_food, Food_drinks_tasted_different, Trouble_swallowing, Early_satiety, Lost_sense_of_smell, Changes_hard_to_describe.1, Feeling_chilly, Fever, Day_sweats_more_than_usual, Calf_cramp, Nail_changes, Dryer_mouth, Thickness_in_throat.1, Poorer_condition_lower_fitness, More_down, Feeling_that_something_is_wrong",73
"RF","Fold06.Rep08","Hard_to_get_air, Feeling_pressure, Hard_to_breathe_deeply, Labored_breathing, Wheezing, Hard_to_catch_breath, Gasp_for_air, Discomfort_sensation, Panic_sensation, Stabbing_sensation_from_taking_deep_breaths, Thickness_in_throat, Lump_in_the_chest, Sores_in_chest, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Breathing_sound_jarred_raspy, Breathing_sound_bubbled_gurgled, Breathing_sound_hissed, Mucus_cough, Barking_cough, Wheezing_cough, Irritating_cough, Need_to_clear_throat, White_yellow_or_green_phlegm_expectorated, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_when_breathing, Pain_reduces_improves_when_changing_body_position, Pain_persists_worsens_changing_body_position, Pressure_sensation, Lump_swelling_or_obstruction_sensation, Heartburn, Pain_in_shoulder_blade, Pain_in_shoulders, Pain_in_neck, Pain_in_chest, Pain_radiated_between_shoulder_blades_to_chest, Back_pain, Pain_in_whole_body, Less_energy_to_do_things, Less_will_to_do_things, Became_weaker, Legs_do_not_support, Difficulty_to_stay_awake, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Felt_abnormally_unhealthily_tires, Persistent_fatigue, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Weaker_voice, Changes_pitch_higher_lower, Clear_throat_more_often, Voice_changes_difficult_to_describe, Loss_of_appetite, Do_not_enjoy_food, Food_drinks_tasted_different, Early_satiety, Lost_sense_of_smell, Changes_hard_to_describe.1, Chills, Feeling_chilly, Fever, Day_sweats_more_than_usual, Calf_cramp, Nail_changes, Dryer_mouth, Thickness_in_throat.1, Poorer_condition_lower_fitness, More_down, More_irritable, Feeling_that_something_is_wrong",76
"RF","Fold06.Rep09","Hard_to_get_air, Feeling_pressure, Hard_to_breathe_deeply, Labored_breathing, Hard_to_catch_breath, Gasp_for_air, Feeling_of_choking, Panic_sensation, Stabbing_sensation_from_taking_deep_breaths, Thickness_in_throat, Lump_in_the_chest, Sores_in_chest, Uneasiness_hard_to_describe, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Breathing_sound_bubbled_gurgled, Breathing_sound_hissed, Mucus_cough, Barking_cough, Irritating_cough, Losing_breath_due_to_coughing, Slight_cough, Need_to_clear_throat, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Persisting_pain, Pain_comes_and_goes, Pain_reduces_improves_when_changing_body_position, Pain_persists_worsens_changing_body_position, Pressure_sensation, Lump_swelling_or_obstruction_sensation, Heartburn, Pain_in_shoulders, Pain_in_chest, Pain_radiated_between_shoulder_blades_to_chest, Back_pain, Pain_in_whole_body, Pain_that_shifts_location, Less_energy_to_do_things, Less_will_to_do_things, Became_weaker, Legs_do_not_support, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Persistent_fatigue, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Feeling_of_discomfort_uneasiness_hard_to_describe, Hoarse_voice, Rougher_voice, Weaker_voice, Changes_pitch_higher_lower, Clear_throat_more_often, Voice_changes_difficult_to_describe, Loss_of_appetite, Do_not_enjoy_food, Food_drinks_tasted_different, Early_satiety, Difficult_sensing_smells, Lost_sense_of_smell, More_sensitive_to_different_smells, Changes_hard_to_describe.1, Chills, Feeling_chilly, Cold_feet, Calf_cramp, Thickness_in_throat.1, Poorer_condition_lower_fitness, More_down, More_irritable, Feeling_that_something_is_wrong",73
